animation_name,block_index,block_offset,block_size,command_index,command_offset_in_block,raw_opcode,command_id,command_name,opcode_high_flags,meta,record_size
crate_part_fly23,2,0x15C,384,1,0x2C,0x0017,23,OBJECT_MOTION_SI_SCRIPT,0x0000,0x0532,332
crate_part_fly23,2,0x15C,384,2,0x178,0x0005,5,ENDIF,0x0000,0x0022,8
crate_part_fly23,3,0x2DC,364,0,0x1C,0x0002,2,IF,0x0000,0x0042,16
crate_part_fly23,3,0x2DC,364,1,0x2C,0x0017,23,OBJECT_MOTION_SI_SCRIPT,0x0000,0x04E2,312
crate_part_fly23,3,0x2DC,364,2,0x164,0x0005,5,ENDIF,0x0000,0x0022,8
crate_part_fly24,0,0x0,252,0,0x1C,0x0029,41,OBJECT_ADD_CHILD,0x0000,0x0020,8
crate_part_fly24,0,0x0,252,1,0x24,0x0012,18,OBJECT_ROTATE_STATE,0x0000,0x0052,20
crate_part_fly24,0,0x0,252,2,0x38,0x0011,17,OBJECT_TRANSLATE_STATE,0x0000,0x0052,20
crate_part_fly24,0,0x0,252,3,0x4C,0x0028,40,DEBUG,0x0000,0x0020,8
crate_part_fly24,0,0x0,252,4,0x54,0x0013,19,OBJECT_MOTION,0x0000,0x02A0,168
crate_part_fly24,1,0xFC,96,0,0x1C,0x000E,14,WAIT,0x0000,0x0030,12
crate_part_fly24,1,0xFC,96,1,0x28,0x0015,21,OBJECT_OPACITY_FROM_TO,0x0000,0x0060,24
crate_part_fly24,1,0xFC,96,2,0x40,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
crate_part_fly24,1,0xFC,96,3,0x48,0x0015,21,OBJECT_OPACITY_FROM_TO,0x0000,0x0060,24
crate_part_fly24,2,0x15C,384,0,0x1C,0x0002,2,IF,0x0000,0x0042,16
crate_part_fly24,2,0x15C,384,1,0x2C,0x0017,23,OBJECT_MOTION_SI_SCRIPT,0x0000,0x0532,332
crate_part_fly24,2,0x15C,384,2,0x178,0x0005,5,ENDIF,0x0000,0x0022,8
crate_part_fly24,3,0x2DC,364,0,0x1C,0x0002,2,IF,0x0000,0x0042,16
crate_part_fly24,3,0x2DC,364,1,0x2C,0x0017,23,OBJECT_MOTION_SI_SCRIPT,0x0000,0x04E2,312
crate_part_fly24,3,0x2DC,364,2,0x164,0x0005,5,ENDIF,0x0000,0x0022,8
crate_part_fly26,0,0x0,252,0,0x1C,0x0029,41,OBJECT_ADD_CHILD,0x0000,0x0020,8
crate_part_fly26,0,0x0,252,1,0x24,0x0012,18,OBJECT_ROTATE_STATE,0x0000,0x0052,20
crate_part_fly26,0,0x0,252,2,0x38,0x0011,17,OBJECT_TRANSLATE_STATE,0x0000,0x0052,20
crate_part_fly26,0,0x0,252,3,0x4C,0x0028,40,DEBUG,0x0000,0x0020,8
crate_part_fly26,0,0x0,252,4,0x54,0x0013,19,OBJECT_MOTION,0x0000,0x02A0,168
crate_part_fly26,1,0xFC,96,0,0x1C,0x000E,14,WAIT,0x0000,0x0030,12
crate_part_fly26,1,0xFC,96,1,0x28,0x0015,21,OBJECT_OPACITY_FROM_TO,0x0000,0x0060,24
crate_part_fly26,1,0xFC,96,2,0x40,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
crate_part_fly26,1,0xFC,96,3,0x48,0x0015,21,OBJECT_OPACITY_FROM_TO,0x0000,0x0060,24
crate_part_fly26,2,0x15C,384,0,0x1C,0x0002,2,IF,0x0000,0x0042,16
crate_part_fly26,2,0x15C,384,1,0x2C,0x0017,23,OBJECT_MOTION_SI_SCRIPT,0x0000,0x0532,332
crate_part_fly26,2,0x15C,384,2,0x178,0x0005,5,ENDIF,0x0000,0x0022,8
crate_part_fly26,3,0x2DC,364,0,0x1C,0x0002,2,IF,0x0000,0x0042,16
crate_part_fly26,3,0x2DC,364,1,0x2C,0x0017,23,OBJECT_MOTION_SI_SCRIPT,0x0000,0x04E2,312
crate_part_fly26,3,0x2DC,364,2,0x164,0x0005,5,ENDIF,0x0000,0x0022,8
crate_part_fly28,0,0x0,252,0,0x1C,0x0029,41,OBJECT_ADD_CHILD,0x0000,0x0020,8
crate_part_fly28,0,0x0,252,1,0x24,0x0012,18,OBJECT_ROTATE_STATE,0x0000,0x0052,20
crate_part_fly28,0,0x0,252,2,0x38,0x0011,17,OBJECT_TRANSLATE_STATE,0x0000,0x0052,20
crate_part_fly28,0,0x0,252,3,0x4C,0x0028,40,DEBUG,0x0000,0x0020,8
crate_part_fly28,0,0x0,252,4,0x54,0x0013,19,OBJECT_MOTION,0x0000,0x02A0,168
crate_part_fly28,1,0xFC,96,0,0x1C,0x000E,14,WAIT,0x0000,0x0030,12
crate_part_fly28,1,0xFC,96,1,0x28,0x0015,21,OBJECT_OPACITY_FROM_TO,0x0000,0x0060,24
crate_part_fly28,1,0xFC,96,2,0x40,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
crate_part_fly28,1,0xFC,96,3,0x48,0x0015,21,OBJECT_OPACITY_FROM_TO,0x0000,0x0060,24
crate_part_fly28,2,0x15C,384,0,0x1C,0x0002,2,IF,0x0000,0x0042,16
crate_part_fly28,2,0x15C,384,1,0x2C,0x0017,23,OBJECT_MOTION_SI_SCRIPT,0x0000,0x0532,332
crate_part_fly28,2,0x15C,384,2,0x178,0x0005,5,ENDIF,0x0000,0x0022,8
crate_part_fly28,3,0x2DC,364,0,0x1C,0x0002,2,IF,0x0000,0x0042,16
crate_part_fly28,3,0x2DC,364,1,0x2C,0x0017,23,OBJECT_MOTION_SI_SCRIPT,0x0000,0x04E2,312
crate_part_fly28,3,0x2DC,364,2,0x164,0x0005,5,ENDIF,0x0000,0x0022,8
turn_off_gen,0,0x0,380,0,0x1C,0x0002,2,IF,0x0000,0x0062,24
turn_off_gen,0,0x0,380,1,0x34,0x020F,15,OBJECT_BLENDMODE,0x0200,0x00B0,44
turn_off_gen,0,0x0,380,2,0x60,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
turn_off_gen,0,0x0,380,3,0x88,0x0205,5,ENDIF,0x0200,0x0090,36
turn_off_gen,0,0x0,380,4,0xAC,0x0020,32,BREAK,0x0000,0x0062,24
turn_off_gen,0,0x0,380,5,0xC4,0x000E,14,WAIT,0x0000,0x0030,12
turn_off_gen,0,0x0,380,6,0xD0,0x002E,46,TIMER,0x0000,0x0040,16
turn_off_gen,0,0x0,380,7,0xE0,0x0004,4,ELSE,0x0000,0x0022,8
turn_off_gen,0,0x0,380,8,0xE8,0x020F,15,OBJECT_BLENDMODE,0x0200,0x00B0,44
turn_off_gen,0,0x0,380,9,0x114,0x0001,1,QUAD_ALIGN,0x0000,0x0030,12
turn_off_gen,0,0x0,380,10,0x120,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
turn_off_gen,0,0x0,380,11,0x148,0x0020,32,BREAK,0x0000,0x0062,24
turn_off_gen,0,0x0,380,12,0x160,0x000E,14,WAIT,0x0000,0x0030,12
turn_off_gen,0,0x0,380,13,0x16C,0x002E,46,TIMER,0x0000,0x0040,16
gen_switch_down,0,0x0,580,0,0x1C,0x0014,20,OBJECT_MOTION_FROM_TO,0x0000,0x0200,128
gen_switch_down,0,0x0,580,1,0x9C,0x002E,46,TIMER,0x0000,0x0040,16
gen_switch_down,0,0x0,580,2,0xAC,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_down,0,0x0,580,3,0xC4,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_down,0,0x0,580,4,0xDC,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_down,0,0x0,580,5,0xF4,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_down,0,0x0,580,6,0x10C,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_down,0,0x0,580,7,0x124,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_down,0,0x0,580,8,0x13C,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_down,0,0x0,580,9,0x154,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_down,0,0x0,580,10,0x16C,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_down,0,0x0,580,11,0x184,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_down,0,0x0,580,12,0x19C,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_down,0,0x0,580,13,0x1B4,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_down,0,0x0,580,14,0x1CC,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_down,0,0x0,580,15,0x1E4,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_down,0,0x0,580,16,0x1FC,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_down,0,0x0,580,17,0x214,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_down,0,0x0,580,18,0x22C,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_down,1,0x244,80,0,0x1C,0x0021,33,CALL_ANIMATION,0x0000,0x0022,8
gen_switch_down,1,0x244,80,1,0x24,0x000E,14,WAIT,0x0000,0x0030,12
gen_switch_down,1,0x244,80,2,0x30,0x001A,26,DESTRUCTION_SOURCE,0x0000,0x0082,32
gen_switch_up,0,0x0,604,0,0x1C,0x0014,20,OBJECT_MOTION_FROM_TO,0x0000,0x0200,128
gen_switch_up,0,0x0,604,1,0x9C,0x002E,46,TIMER,0x0000,0x0040,16
gen_switch_up,0,0x0,604,2,0xAC,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_up,0,0x0,604,3,0xC4,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_up,0,0x0,604,4,0xDC,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_up,0,0x0,604,5,0xF4,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_up,0,0x0,604,6,0x10C,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_up,0,0x0,604,7,0x124,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_up,0,0x0,604,8,0x13C,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_up,0,0x0,604,9,0x154,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_up,0,0x0,604,10,0x16C,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_up,0,0x0,604,11,0x184,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_up,0,0x0,604,12,0x19C,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_up,0,0x0,604,13,0x1B4,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_up,0,0x0,604,14,0x1CC,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_up,0,0x0,604,15,0x1E4,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_up,0,0x0,604,16,0x1FC,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_up,0,0x0,604,17,0x214,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_up,0,0x0,604,18,0x22C,0x0020,32,BREAK,0x0000,0x0062,24
gen_switch_up,0,0x0,604,19,0x244,0x0020,32,BREAK,0x0000,0x0062,24
generator_1,0,0x0,688,0,0x1C,0x002E,46,TIMER,0x0000,0x0040,16
generator_1,0,0x0,688,1,0x2C,0x0002,2,IF,0x0000,0x0062,24
generator_1,0,0x0,688,2,0x44,0x0020,32,BREAK,0x0000,0x0062,24
generator_1,0,0x0,688,3,0x5C,0x0005,5,ENDIF,0x0000,0x0022,8
generator_1,0,0x0,688,4,0x64,0x002E,46,TIMER,0x0000,0x0040,16
generator_1,0,0x0,688,5,0x74,0x0024,36,RESUME_ANIMATION,0x0000,0x0022,8
generator_1,0,0x0,688,6,0x7C,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
generator_1,0,0x0,688,7,0x84,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
generator_1,0,0x0,688,8,0x8C,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
generator_1,0,0x0,688,9,0x94,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
generator_1,0,0x0,688,10,0x9C,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
generator_1,0,0x0,688,11,0xA4,0x0020,32,BREAK,0x0000,0x0062,24
generator_1,0,0x0,688,12,0xBC,0x0020,32,BREAK,0x0000,0x0062,24
generator_1,0,0x0,688,13,0xD4,0x0020,32,BREAK,0x0000,0x0062,24
generator_1,0,0x0,688,14,0xEC,0x0020,32,BREAK,0x0000,0x0062,24
generator_1,0,0x0,688,15,0x104,0x0020,32,BREAK,0x0000,0x0062,24
generator_1,0,0x0,688,16,0x11C,0x0020,32,BREAK,0x0000,0x0062,24
generator_1,0,0x0,688,17,0x134,0x0020,32,BREAK,0x0000,0x0062,24
generator_1,0,0x0,688,18,0x14C,0x0020,32,BREAK,0x0000,0x0062,24
generator_1,0,0x0,688,19,0x164,0x0020,32,BREAK,0x0000,0x0062,24
generator_1,0,0x0,688,20,0x17C,0x0020,32,BREAK,0x0000,0x0062,24
generator_1,0,0x0,688,21,0x194,0x0020,32,BREAK,0x0000,0x0062,24
generator_1,0,0x0,688,22,0x1AC,0x0020,32,BREAK,0x0000,0x0062,24
generator_1,0,0x0,688,23,0x1C4,0x0020,32,BREAK,0x0000,0x0062,24
generator_1,0,0x0,688,24,0x1DC,0x0020,32,BREAK,0x0000,0x0062,24
generator_1,0,0x0,688,25,0x1F4,0x0020,32,BREAK,0x0000,0x0062,24
generator_1,0,0x0,688,26,0x20C,0x0020,32,BREAK,0x0000,0x0062,24
generator_1,0,0x0,688,27,0x224,0x0020,32,BREAK,0x0000,0x0062,24
generator_1,0,0x0,688,28,0x23C,0x0020,32,BREAK,0x0000,0x0062,24
generator_1,0,0x0,688,29,0x254,0x0020,32,BREAK,0x0000,0x0062,24
generator_1,0,0x0,688,30,0x26C,0x0020,32,BREAK,0x0000,0x0062,24
generator_1,0,0x0,688,31,0x284,0x0020,32,BREAK,0x0000,0x0062,24
generator_1,0,0x0,688,32,0x29C,0x000E,14,WAIT,0x0000,0x0030,12
generator_1,0,0x0,688,33,0x2A8,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
generator_1,1,0x2B0,80,0,0x1C,0x0021,33,CALL_ANIMATION,0x0000,0x0022,8
generator_1,1,0x2B0,80,1,0x24,0x000E,14,WAIT,0x0000,0x0030,12
generator_1,1,0x2B0,80,2,0x30,0x001A,26,DESTRUCTION_SOURCE,0x0000,0x0082,32
gen_part_fly,0,0x0,252,0,0x1C,0x0029,41,OBJECT_ADD_CHILD,0x0000,0x0020,8
gen_part_fly,0,0x0,252,1,0x24,0x0012,18,OBJECT_ROTATE_STATE,0x0000,0x0052,20
gen_part_fly,0,0x0,252,2,0x38,0x0011,17,OBJECT_TRANSLATE_STATE,0x0000,0x0052,20
gen_part_fly,0,0x0,252,3,0x4C,0x0028,40,DEBUG,0x0000,0x0020,8
gen_part_fly,0,0x0,252,4,0x54,0x0013,19,OBJECT_MOTION,0x0000,0x02A0,168
gen_part_fly,1,0xFC,96,0,0x1C,0x000E,14,WAIT,0x0000,0x0030,12
gen_part_fly,1,0xFC,96,1,0x28,0x0015,21,OBJECT_OPACITY_FROM_TO,0x0000,0x0060,24
gen_part_fly,1,0xFC,96,2,0x40,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
gen_part_fly,1,0xFC,96,3,0x48,0x0015,21,OBJECT_OPACITY_FROM_TO,0x0000,0x0060,24
gen_smoke1,0,0x0,340,0,0x1C,0x0017,23,OBJECT_MOTION_SI_SCRIPT,0x0000,0x04E2,312
gen_smoke1,1,0x154,576,0,0x1C,0x001C,28,LIGHT,0x0000,0x0022,8
gen_smoke1,1,0x154,576,1,0x24,0x0012,18,OBJECT_ROTATE_STATE,0x0000,0x0052,20
gen_smoke1,1,0x154,576,2,0x38,0x0014,20,OBJECT_MOTION_FROM_TO,0x0000,0x0200,128
gen_smoke1,1,0x154,576,3,0xB8,0x0014,20,OBJECT_MOTION_FROM_TO,0x0000,0x0200,128
gen_smoke1,1,0x154,576,4,0x138,0x0014,20,OBJECT_MOTION_FROM_TO,0x0000,0x0200,128
gen_smoke1,1,0x154,576,5,0x1B8,0x0014,20,OBJECT_MOTION_FROM_TO,0x0000,0x0200,128
gen_smoke1,1,0x154,576,6,0x238,0x001D,29,WHILE,0x0000,0x0022,8
gen_smoke1,2,0x394,92,0,0x1C,0x001A,26,DESTRUCTION_SOURCE,0x0000,0x0082,32
gen_smoke1,2,0x394,92,1,0x3C,0x001A,26,DESTRUCTION_SOURCE,0x0000,0x0082,32
gentire1,0,0x0,196,0,0x1C,0x0013,19,OBJECT_MOTION,0x0000,0x0280,160
gentire1,0,0x0,196,1,0xBC,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
gentire2,0,0x0,196,0,0x1C,0x0013,19,OBJECT_MOTION,0x0000,0x0280,160
gentire2,0,0x0,196,1,0xBC,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
alaska4h_beartrap01,0,0x0,156,0,0x1C,0x0014,20,OBJECT_MOTION_FROM_TO,0x0000,0x0200,128
alaska4h_beartrap01,1,0x9C,156,0,0x1C,0x0014,20,OBJECT_MOTION_FROM_TO,0x0000,0x0200,128
fireplace_flame1,0,0x0,36,0,0x1C,0x0025,37,INVALIDATE_ANIMATION,0x0000,0x0022,8
fireplace_flame1,1,0x24,112,0,0x1C,0x001A,26,DESTRUCTION_SOURCE,0x0000,0x0082,32
fireplace_flame1,1,0x24,112,1,0x3C,0x001C,28,LIGHT,0x0000,0x0062,24
fireplace_flame1,1,0x24,112,2,0x54,0x000E,14,WAIT,0x0000,0x0030,12
fireplace_flame1,1,0x24,112,3,0x60,0x001D,29,WHILE,0x0000,0x0022,8
fireplace_flame1,1,0x24,112,4,0x68,0x0025,37,INVALIDATE_ANIMATION,0x0000,0x0022,8
fireplace_flame1,2,0x94,112,0,0x1C,0x001A,26,DESTRUCTION_SOURCE,0x0000,0x0082,32
fireplace_flame1,2,0x94,112,1,0x3C,0x001C,28,LIGHT,0x0000,0x0062,24
fireplace_flame1,2,0x94,112,2,0x54,0x000E,14,WAIT,0x0000,0x0030,12
fireplace_flame1,2,0x94,112,3,0x60,0x001D,29,WHILE,0x0000,0x0022,8
fireplace_flame1,2,0x94,112,4,0x68,0x0025,37,INVALIDATE_ANIMATION,0x0000,0x0022,8
fireplace_flame1,3,0x104,360,0,0x1C,0x0017,23,OBJECT_MOTION_SI_SCRIPT,0x0000,0x0532,332
fireplace_flame1,4,0x26C,360,0,0x1C,0x0017,23,OBJECT_MOTION_SI_SCRIPT,0x0000,0x0532,332
fireplace_flame1,5,0x3D4,360,0,0x1C,0x0017,23,OBJECT_MOTION_SI_SCRIPT,0x0000,0x0532,332
fireplace_flame1,6,0x53C,360,0,0x1C,0x0017,23,OBJECT_MOTION_SI_SCRIPT,0x0000,0x0532,332
fireplace_flame1,7,0x6A4,216,0,0x1C,0x001C,28,LIGHT,0x0000,0x0022,8
fireplace_flame1,7,0x6A4,216,1,0x24,0x001B,27,SOUND,0x0000,0x02B2,172
fireplace_flame1,7,0x6A4,216,2,0xD0,0x001D,29,WHILE,0x0000,0x0022,8
fireplace_flame2,0,0x0,36,0,0x1C,0x0025,37,INVALIDATE_ANIMATION,0x0000,0x0022,8
fireplace_flame2,1,0x24,112,0,0x1C,0x001A,26,DESTRUCTION_SOURCE,0x0000,0x0082,32
fireplace_flame2,1,0x24,112,1,0x3C,0x001C,28,LIGHT,0x0000,0x0062,24
fireplace_flame2,1,0x24,112,2,0x54,0x000E,14,WAIT,0x0000,0x0030,12
fireplace_flame2,1,0x24,112,3,0x60,0x001D,29,WHILE,0x0000,0x0022,8
fireplace_flame2,1,0x24,112,4,0x68,0x0025,37,INVALIDATE_ANIMATION,0x0000,0x0022,8
fireplace_flame2,2,0x94,112,0,0x1C,0x001A,26,DESTRUCTION_SOURCE,0x0000,0x0082,32
fireplace_flame2,2,0x94,112,1,0x3C,0x001C,28,LIGHT,0x0000,0x0062,24
fireplace_flame2,2,0x94,112,2,0x54,0x000E,14,WAIT,0x0000,0x0030,12
fireplace_flame2,2,0x94,112,3,0x60,0x001D,29,WHILE,0x0000,0x0022,8
fireplace_flame2,2,0x94,112,4,0x68,0x0025,37,INVALIDATE_ANIMATION,0x0000,0x0022,8
fireplace_flame2,3,0x104,360,0,0x1C,0x0017,23,OBJECT_MOTION_SI_SCRIPT,0x0000,0x0532,332
fireplace_flame2,4,0x26C,360,0,0x1C,0x0017,23,OBJECT_MOTION_SI_SCRIPT,0x0000,0x0532,332
fireplace_flame2,5,0x3D4,360,0,0x1C,0x0017,23,OBJECT_MOTION_SI_SCRIPT,0x0000,0x0532,332
fireplace_flame2,6,0x53C,360,0,0x1C,0x0017,23,OBJECT_MOTION_SI_SCRIPT,0x0000,0x0532,332
fireplace_flame2,7,0x6A4,216,0,0x1C,0x001C,28,LIGHT,0x0000,0x0022,8
fireplace_flame2,7,0x6A4,216,1,0x24,0x001B,27,SOUND,0x0000,0x02B2,172
fireplace_flame2,7,0x6A4,216,2,0xD0,0x001D,29,WHILE,0x0000,0x0022,8
smobile1,0,0x0,60,0,0x1C,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
smobile1,0,0x0,60,1,0x24,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
smobile1,0,0x0,60,2,0x2C,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
smobile1,0,0x0,60,3,0x34,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
smobile2,0,0x0,60,0,0x1C,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
smobile2,0,0x0,60,1,0x24,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
smobile2,0,0x0,60,2,0x2C,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
smobile2,0,0x0,60,3,0x34,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
smobile3,0,0x0,60,0,0x1C,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
smobile3,0,0x0,60,1,0x24,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
smobile3,0,0x0,60,2,0x2C,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
smobile3,0,0x0,60,3,0x34,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
smobile1,0,0x0,276,0,0x1C,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
smobile1,0,0x0,276,1,0x24,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
smobile1,0,0x0,276,2,0x2C,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
smobile1,0,0x0,276,3,0x34,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
smobile1,0,0x0,276,4,0x3C,0x0020,32,BREAK,0x0000,0x0062,24
smobile1,0,0x0,276,5,0x54,0x0020,32,BREAK,0x0000,0x0062,24
smobile1,0,0x0,276,6,0x6C,0x0020,32,BREAK,0x0000,0x0062,24
smobile1,0,0x0,276,7,0x84,0x0020,32,BREAK,0x0000,0x0062,24
smobile1,0,0x0,276,8,0x9C,0x0020,32,BREAK,0x0000,0x0062,24
smobile1,0,0x0,276,9,0xB4,0x0020,32,BREAK,0x0000,0x0062,24
smobile1,0,0x0,276,10,0xCC,0x0020,32,BREAK,0x0000,0x0062,24
smobile1,0,0x0,276,11,0xE4,0x0020,32,BREAK,0x0000,0x0062,24
smobile1,0,0x0,276,12,0xFC,0x0020,32,BREAK,0x0000,0x0062,24
smobile1,1,0x114,360,0,0x1C,0x0017,23,OBJECT_MOTION_SI_SCRIPT,0x0000,0x0532,332
smobile1,2,0x27C,380,0,0x1C,0x0017,23,OBJECT_MOTION_SI_SCRIPT,0x0000,0x0532,332
smobile1,2,0x27C,380,1,0x168,0x000E,14,WAIT,0x0000,0x0050,20
smobile2,0,0x0,276,0,0x1C,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
smobile2,0,0x0,276,1,0x24,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
smobile2,0,0x0,276,2,0x2C,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
smobile2,0,0x0,276,3,0x34,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
smobile2,0,0x0,276,4,0x3C,0x0020,32,BREAK,0x0000,0x0062,24
smobile2,0,0x0,276,5,0x54,0x0020,32,BREAK,0x0000,0x0062,24
smobile2,0,0x0,276,6,0x6C,0x0020,32,BREAK,0x0000,0x0062,24
smobile2,0,0x0,276,7,0x84,0x0020,32,BREAK,0x0000,0x0062,24
smobile2,0,0x0,276,8,0x9C,0x0020,32,BREAK,0x0000,0x0062,24
smobile2,0,0x0,276,9,0xB4,0x0020,32,BREAK,0x0000,0x0062,24
smobile2,0,0x0,276,10,0xCC,0x0020,32,BREAK,0x0000,0x0062,24
smobile2,0,0x0,276,11,0xE4,0x0020,32,BREAK,0x0000,0x0062,24
smobile2,0,0x0,276,12,0xFC,0x0020,32,BREAK,0x0000,0x0062,24
smobile2,1,0x114,360,0,0x1C,0x0017,23,OBJECT_MOTION_SI_SCRIPT,0x0000,0x0532,332
smobile2,2,0x27C,380,0,0x1C,0x0017,23,OBJECT_MOTION_SI_SCRIPT,0x0000,0x0532,332
smobile2,2,0x27C,380,1,0x168,0x000E,14,WAIT,0x0000,0x0050,20
smobile3,0,0x0,276,0,0x1C,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
smobile3,0,0x0,276,1,0x24,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
smobile3,0,0x0,276,2,0x2C,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
smobile3,0,0x0,276,3,0x34,0x0010,16,OBJECT_ACTIVE_STATE,0x0000,0x0022,8
smobile3,0,0x0,276,4,0x3C,0x0020,32,BREAK,0x0000,0x0062,24
smobile3,0,0x0,276,5,0x54,0x0020,32,BREAK,0x0000,0x0062,24
smobile3,0,0x0,276,6,0x6C,0x0020,32,BREAK,0x0000,0x0062,24
smobile3,0,0x0,276,7,0x84,0x0020,32,BREAK,0x0000,0x0062,24
smobile3,0,0x0,276,8,0x9C,0x0020,32,BREAK,0x0000,0x0062,24
smobile3,0,0x0,276,9,0xB4,0x0020,32,BREAK,0x0000,0x0062,24
smobile3,0,0x0,276,10,0xCC,0x0020,32,BREAK,0x0000,0x0062,24
smobile3,0,0x0,276,11,0xE4,0x0020,32,BREAK,0x0000,0x0062,24
smobile3,0,0x0,276,12,0xFC,0x0020,32,BREAK,0x0000,0x0062,24
smobile3,1,0x114,360,0,0x1C,0x0017,23,OBJECT_MOTION_SI_SCRIPT,0x0000,0x0532,332
smobile3,2,0x27C,380,0,0x1C,0x0017,23,OBJECT_MOTION_SI_SCRIPT,0x0000,0x0532,332
smobile3,2,0x27C,380,1,0x168,0x000E,14,WAIT,0x0000,0x0050,20
smobile_flypart1,0,0x0,260,0,0x1C,0x0029,41,OBJECT_ADD_CHILD,0x0000,0x0020,8
smobile_flypart1,0,0x0,260,1,0x24,0x0012,18,OBJECT_ROTATE_STATE,0x0000,0x0052,20
smobile_flypart1,0,0x0,260,2,0x38,0x0011,17,OBJECT_TRANSLATE_STATE,0x0000,0x0052,20
smobile_flypart1,0,0x0,260,3,0x4C,0x0028,40,DEBUG,0x0000,0x0020,8
smobile_flypart1,0,0x0,260,4,0x54,0x0013,19,OBJECT_MOTION,0x0000,0x02A0,168
